Member_number,Recency,Frequency,Monetary,Category_Diversity,cluster_kmeans,cluster_gmm,cluster_agg,cluster_hier,R_quartile,F_quartile,M_quartile,RFM_Score,cluster_rfm,cluster_spark
3537,97,13,104.4,6,2,0,1,2,3,3,3,9,2,3
3538,304,6,21.3,4,1,2,2,3,1,1,1,3,0,0
3539,340,14,124.0,6,2,3,0,4,1,4,4,9,2,3
3540,300,7,22.4,5,1,2,0,4,1,2,1,4,0,0
3541,652,4,44.900000000000006,3,1,2,2,3,1,1,2,4,0,0
3542,172,4,28.9,3,0,2,2,3,2,1,1,4,0,2
3543,80,22,244.34,7,3,1,3,1,3,4,4,11,3,1
3544,270,10,82.1,6,2,3,1,2,2,3,3,8,2,3
3545,30,11,150.4,4,2,1,1,2,4,3,4,11,3,3
3546,38,8,46.199999999999996,5,0,0,0,4,4,2,2,8,2,2
3547,32,19,157.69,5,3,1,1,2,4,4,4,12,3,1
3548,202,15,98.41,6,2,3,1,2,2,4,3,9,2,3
3549,151,20,121.6,8,3,3,3,1,2,4,4,10,2,1
3550,377,8,30.6,5,1,2,0,4,1,2,1,4,0,0
3551,159,9,60.7,5,2,0,0,4,2,2,2,6,1,3
3552,119,13,113.16,7,2,0,1,2,3,3,3,9,2,3
3553,212,6,37.05,3,0,2,2,3,2,1,1,4,0,2
3554,160,8,54.699999999999996,5,0,0,0,4,2,2,2,6,1,2
3555,442,3,21.200000000000003,3,1,2,2,3,1,1,1,3,0,0
3556,91,10,89.66,6,2,0,1,2,3,3,3,9,2,3
3557,163,11,131.63,5,2,3,1,2,2,3,4,9,2,3
3558,102,17,148.0,6,3,3,1,2,3,4,4,11,3,1
3559,181,12,84.92,6,2,3,1,2,2,3,3,8,2,3
3560,92,17,155.60000000000002,5,3,1,1,2,3,4,4,11,3,1
3561,367,8,37.9,5,1,2,0,4,1,2,1,4,0,0
3562,0,18,204.76,9,3,1,3,1,4,4,4,12,3,1
3563,35,8,47.300000000000004,6,2,0,0,4,4,2,2,8,2,3
3564,179,8,40.3,5,0,2,0,4,2,2,1,5,0,2
3565,624,3,31.54,3,1,2,2,3,1,1,1,3,0,0
3566,16,4,18.6,2,0,0,2,3,4,1,1,6,1,2
3567,87,5,63.5,4,0,0,0,4,3,1,2,6,1,2
3568,74,8,22.85,4,0,0,0,4,3,2,1,6,1,2
3569,419,6,27.8,4,1,2,2,3,1,1,1,3,0,0
3570,119,11,74.7,5,2,0,0,4,3,3,2,8,2,3
3571,19,14,140.20000000000002,7,3,1,1,2,4,4,4,12,3,1
3572,174,4,100.4,2,0,3,0,4,2,1,3,6,1,2
3573,271,9,112.4,5,2,3,0,4,2,2,3,7,1,3
3574,55,14,83.9,5,2,1,1,2,4,4,3,11,3,3
3575,236,11,70.96000000000001,4,0,3,0,4,2,3,2,7,1,2
3576,594,2,10.0,2,1,2,2,3,1,1,1,3,0,0
3577,232,7,53.300000000000004,5,0,2,0,4,2,2,2,6,1,2
3578,228,6,36.96,4,0,2,2,3,2,1,1,4,0,2
3579,0,13,174.6,5,3,1,1,2,4,3,4,11,3,1
3580,36,4,17.200000000000003,3,0,0,0,4,4,1,1,6,1,2
3581,5,20,176.2,8,3,1,3,1,4,4,4,12,3,1
3582,196,19,146.61,7,3,3,1,2,2,4,4,10,2,1
3583,27,15,106.2,7,2,1,1,2,4,4,3,11,3,3
3584,13,14,183.1,6,3,1,3,1,4,4,4,12,3,1
3585,162,4,50.4,2,0,0,2,3,2,1,2,5,0,2
3586,220,8,89.2,5,2,3,0,4,2,2,3,7,1,3
3587,147,11,73.62,5,2,0,0,4,2,3,2,7,1,3
3588,15,13,110.7,6,2,1,1,2,4,3,3,10,2,3
3589,56,13,80.0,6,2,0,1,2,4,3,3,10,2,3
3590,214,14,86.54,7,2,3,1,2,2,4,3,9,2,3
3591,119,8,98.65,4,0,0,0,4,3,2,3,8,2,2
3592,16,14,83.86,6,2,1,1,2,4,4,3,11,3,3
3593,57,23,268.8,6,3,1,3,1,4,4,4,12,3,1
3594,110,4,56.800000000000004,3,0,0,2,3,3,1,2,6,1,2
3595,13,17,100.10000000000001,5,2,1,1,2,4,4,3,11,3,3
3596,254,12,86.5,5,2,3,0,4,2,3,3,8,2,3
3597,17,6,120.3,3,0,1,0,4,4,1,4,9,2,2
3598,259,4,18.5,2,0,2,2,3,2,1,1,4,0,0
3599,39,11,84.85,6,2,0,1,2,4,3,3,10,2,3
3600,34,15,119.92,5,2,1,1,2,4,4,4,12,3,3
3601,10,8,50.5,5,0,0,0,4,4,2,2,8,2,2
3602,429,5,24.5,3,1,2,2,3,1,1,1,3,0,0
3603,334,12,152.04,5,2,3,1,2,1,3,4,8,2,3
3604,226,15,119.0,6,2,3,1,2,2,4,4,10,2,3
3605,269,3,14.5,3,1,2,2,3,2,1,1,4,0,0
3606,414,2,18.9,2,1,2,2,3,1,1,1,3,0,0
3607,676,2,11.2,2,1,2,2,3,1,1,1,3,0,0
3608,33,14,158.66,6,3,1,3,1,4,4,4,12,3,1
3609,18,10,81.3,5,2,0,0,4,4,3,3,10,2,3
3610,470,4,10.600000000000001,2,1,2,2,3,1,1,1,3,0,0
3611,320,7,49.150000000000006,3,1,2,2,3,1,2,2,5,0,0
3612,94,14,65.44,7,2,0,1,2,3,4,2,9,2,3
3613,86,12,125.24000000000001,7,2,1,1,2,3,3,4,10,2,3
3614,246,10,88.1,5,2,3,0,4,2,3,3,8,2,3
3615,119,10,68.9,5,2,0,0,4,3,3,2,8,2,3
3616,420,7,60.900000000000006,6,1,2,0,4,1,2,2,5,0,0
3617,257,11,133.9,4,2,3,0,4,2,3,4,9,2,3
3618,449,4,48.1,4,1,2,2,3,1,1,2,4,0,0
3619,267,10,83.4,7,2,2,1,2,2,3,3,8,2,3
3620,195,15,116.0,5,2,3,1,2,2,4,4,10,2,3
3621,58,18,149.45,5,3,1,1,2,3,4,4,11,3,1
3622,2,10,48.4,6,2,0,0,4,4,3,2,9,2,3
3623,237,4,69.6,4,0,3,0,4,2,1,2,5,0,2
3624,597,2,14.4,2,1,2,2,3,1,1,1,3,0,0
3625,439,2,3.4000000000000004,2,1,2,2,3,1,1,1,3,0,0
3626,567,4,19.8,2,1,2,2,3,1,1,1,3,0,0
3627,542,4,83.30000000000001,3,1,3,2,3,1,1,3,5,0,0
3628,516,6,36.160000000000004,4,1,2,2,3,1,1,1,3,0,0
3629,261,13,170.5,5,2,3,1,2,2,3,4,9,2,3
3630,159,4,46.800000000000004,2,0,0,2,3,2,1,2,5,0,2
3631,474,2,6.8,2,1,2,2,3,1,1,1,3,0,0
3632,451,4,25.0,4,1,2,2,3,1,1,1,3,0,0
3633,1,16,184.44,5,3,1,1,2,4,4,4,12,3,1
3634,20,5,16.6,5,0,1,0,4,4,1,1,6,1,2
3635,17,21,228.33,7,3,1,3,1,4,4,4,12,3,1
3636,230,8,28.900000000000002,3,0,3,2,3,2,2,1,5,0,2
3637,8,13,115.30000000000001,4,2,1,1,2,4,3,4,11,3,3
3638,207,4,35.0,1,0,0,2,3,2,1,1,4,0,2
3639,396,9,85.4,4,1,3,0,4,1,2,3,6,1,0
3640,83,8,69.65,4,0,0,0,4,3,2,2,7,1,2
3641,3,6,32.3,5,0,0,0,4,4,1,1,6,1,2
3642,309,12,161.45,4,2,3,1,2,1,3,4,8,2,3
3643,101,15,96.59,8,2,0,1,2,3,4,3,10,2,3
3644,89,7,73.0,4,0,0,0,4,3,2,2,7,1,2
3645,18,11,73.5,4,0,0,0,4,4,3,2,9,2,2
3646,144,9,90.4,5,2,0,0,4,2,2,3,7,1,3
3647,302,5,72.2,4,1,3,0,4,1,1,2,4,0,0
3648,211,3,46.0,3,0,2,2,3,2,1,2,5,0,2
3649,192,17,177.20000000000002,6,3,3,1,2,2,4,4,10,2,1
3650,166,6,66.89999999999999,5,0,0,0,4,2,1,2,5,0,2
3651,75,21,213.56,8,3,1,3,1,3,4,4,11,3,1
3652,103,4,15.7,3,0,0,0,4,3,1,1,5,0,2
3653,51,11,112.8,7,2,1,1,2,4,3,3,10,2,3
3654,14,5,19.8,4,0,0,0,4,4,1,1,6,1,2
3655,317,5,124.6,3,1,3,0,4,1,1,4,6,1,0
3656,294,9,110.14999999999999,5,2,3,0,4,1,2,3,6,1,3
3657,92,20,253.55,6,3,1,3,1,3,4,4,11,3,1
3658,95,9,77.9,4,0,0,0,4,3,2,3,8,2,2
3659,192,8,35.96,5,0,2,0,4,2,2,1,5,0,2
3660,442,10,77.2,5,1,3,0,4,1,3,3,7,1,0
3661,33,12,91.74,6,2,0,1,2,4,3,3,10,2,3
3662,27,8,51.0,4,0,0,0,4,4,2,2,8,2,2
3663,40,19,158.5,8,3,1,3,1,4,4,4,12,3,1
3664,214,8,67.9,6,2,2,1,2,2,2,2,6,1,3
3665,98,8,73.96000000000001,6,2,0,0,4,3,2,2,7,1,3
3666,262,12,62.6,4,2,3,0,4,2,3,2,7,1,3
3667,382,9,53.6,5,1,2,0,4,1,2,2,5,0,0
3668,12,13,87.8,5,2,1,1,2,4,3,3,10,2,3
3669,323,12,108.47999999999999,6,2,3,0,4,1,3,3,7,1,3
3670,378,9,137.55,4,1,3,0,4,1,2,4,7,1,0
3671,80,10,75.86,7,2,0,1,2,3,3,3,9,2,3
3672,216,13,92.2,6,2,3,1,2,2,3,3,8,2,3
3673,125,8,76.94999999999999,4,0,0,0,4,3,2,3,8,2,2
3674,139,11,50.34,5,2,0,0,4,3,3,2,8,2,3
3675,149,11,109.5,6,2,0,1,2,2,3,3,8,2,3
3676,67,6,50.489999999999995,5,0,0,0,4,3,1,2,6,1,2
3677,30,13,137.15,7,3,1,1,2,4,3,4,11,3,1
3678,541,6,71.2,5,1,2,2,3,1,1,2,4,0,0
3679,7,21,132.39000000000001,6,3,1,3,1,4,4,4,12,3,1
3680,36,9,86.12,5,2,0,0,4,4,2,3,9,2,3
3681,77,10,85.1,5,2,0,0,4,3,3,3,9,2,3
3682,79,19,158.98000000000002,7,3,1,3,1,3,4,4,11,3,1
3683,25,14,123.12,8,3,1,1,2,4,4,4,12,3,1
3684,139,13,161.3,6,3,3,3,1,3,3,4,10,2,1
3685,126,10,128.95,5,2,3,1,2,3,3,4,10,2,3
3686,123,9,90.4,4,0,0,0,4,3,2,3,8,2,2
3687,8,19,136.09,5,3,1,1,2,4,4,4,12,3,1
3688,68,15,143.66,7,3,1,1,2,3,4,4,11,3,1
3689,154,10,120.10000000000001,6,2,3,1,2,2,3,4,9,2,3
3690,223,12,62.4,4,2,3,0,4,2,3,2,7,1,2
3691,128,23,227.36,9,3,3,3,1,3,4,4,11,3,1
3692,73,12,149.1,5,2,1,1,2,3,3,4,10,2,3
3693,44,8,96.5,3,0,1,0,4,4,2,3,9,2,2
3694,13,11,50.099999999999994,6,2,0,0,4,4,3,2,9,2,3
3695,174,8,33.400000000000006,6,2,2,0,4,2,2,1,5,0,3
3696,423,5,55.1,5,1,2,0,4,1,1,2,4,0,0
3697,88,11,57.93,4,0,0,0,4,3,3,2,8,2,2
3698,122,11,67.45,3,0,3,0,4,3,3,2,8,2,2
3699,18,9,119.8,4,2,1,0,4,4,2,4,10,2,3
3700,255,3,8.4,3,0,2,2,3,2,1,1,4,0,2
3701,247,12,147.68,5,2,3,1,2,2,3,4,9,2,3
3703,197,12,83.5,5,2,3,0,4,2,3,3,8,2,3
3704,93,12,82.1,7,2,0,1,2,3,3,3,9,2,3
3705,114,11,62.800000000000004,5,2,0,0,4,3,3,2,8,2,3
3706,408,2,15.3,2,1,2,2,3,1,1,1,3,0,0
3707,187,4,27.75,1,0,0,2,3,2,1,1,4,0,2
3708,118,7,25.2,3,0,0,2,3,3,2,1,6,1,2
3709,65,21,191.84,6,3,1,3,1,3,4,4,11,3,1
3710,130,8,31.3,3,0,0,2,3,3,2,1,6,1,2
3711,175,4,26.85,3,0,2,2,3,2,1,1,4,0,2
3712,10,8,38.82,5,0,0,0,4,4,2,1,7,1,2
3713,333,8,93.60000000000001,3,1,3,2,3,1,2,3,6,1,0
3714,571,4,7.65,2,1,2,2,3,1,1,1,3,0,0
3715,233,7,18.700000000000003,4,0,2,2,3,2,2,1,5,0,2
3716,50,9,70.4,4,0,0,0,4,4,2,2,8,2,2
3717,214,10,70.1,5,2,3,0,4,2,3,2,7,1,3
3718,73,18,140.4,6,3,1,1,2,3,4,4,11,3,1
3719,13,19,113.1,5,3,1,1,2,4,4,3,11,3,1
3720,216,8,33.900000000000006,6,2,2,0,4,2,2,1,5,0,3
3721,179,10,104.02,5,2,3,0,4,2,3,3,8,2,3
3722,516,6,28.2,5,1,2,0,4,1,1,1,3,0,0
3723,291,2,3.9,2,1,2,2,3,1,1,1,3,0,0
3724,19,6,76.8,5,0,1,0,4,4,1,3,8,2,2
3725,466,4,33.9,4,1,2,2,3,1,1,1,3,0,0
3726,218,6,49.5,3,0,2,2,3,2,1,2,5,0,2
3727,225,13,143.79999999999998,6,2,3,1,2,2,3,4,9,2,3
3728,48,13,102.35000000000001,5,2,1,1,2,4,3,3,10,2,3
3729,31,8,49.940000000000005,6,2,0,0,4,4,2,2,8,2,3
3730,156,8,71.25,3,0,0,0,4,2,2,2,6,1,2
3731,423,9,60.220000000000006,7,2,2,0,4,1,2,2,5,0,3
3732,24,21,209.02,10,3,1,3,1,4,4,4,12,3,1
3733,512,4,12.0,4,1,2,2,3,1,1,1,3,0,0
3734,116,5,21.0,4,0,0,0,4,3,1,1,5,0,2
3735,32,9,80.7,7,2,1,1,2,4,2,3,9,2,3
3736,33,12,72.1,6,2,0,1,2,4,3,2,9,2,3
3737,18,33,229.58,7,3,1,3,1,4,4,4,12,3,1
3738,0,10,35.2,6,2,1,0,4,4,3,1,8,2,3
3739,146,7,25.6,4,0,0,0,4,2,2,1,5,0,2
3740,590,2,65.2,2,1,2,2,3,1,1,2,4,0,0
3741,39,16,139.1,5,3,1,1,2,4,4,4,12,3,1
3742,130,4,60.86000000000001,3,0,0,2,3,3,1,2,6,1,2
3743,238,17,132.5,5,2,3,1,2,2,4,4,10,2,3
3744,22,12,89.30000000000001,7,2,0,1,2,4,3,3,10,2,3
3745,126,13,96.44,4,2,3,1,2,3,3,3,9,2,3
3746,51,13,112.9,3,2,1,1,2,4,3,3,10,2,3
3747,309,5,32.6,4,1,2,2,3,1,1,1,3,0,0
3748,78,11,87.7,5,2,0,1,2,3,3,3,9,2,3
3749,296,9,134.98000000000002,5,2,3,0,4,1,2,4,7,1,3
3750,227,6,56.1,3,0,2,2,3,2,1,2,5,0,2
3751,363,9,99.5,6,2,3,0,4,1,2,3,6,1,3
3752,131,27,222.36,7,3,1,3,1,3,4,4,11,3,1
3753,367,6,36.5,4,1,2,2,3,1,1,1,3,0,0
3754,342,6,61.3,4,1,2,0,4,1,1,2,4,0,0
3755,93,6,43.9,4,0,0,0,4,3,1,2,6,1,2
3756,28,10,80.7,4,0,0,0,4,4,3,3,10,2,2
3757,189,18,88.55,8,3,3,1,2,2,4,3,9,2,1
3758,117,14,105.0,5,2,3,1,2,3,4,3,10,2,3
3759,113,9,48.02,5,0,0,0,4,3,2,2,7,1,2
3760,38,15,64.76,6,2,1,1,2,4,4,2,10,2,3
3761,95,21,245.10000000000002,7,3,1,3,1,3,4,4,11,3,1
3762,132,11,71.4,8,2,2,1,2,3,3,2,8,2,3
3763,186,13,189.89999999999998,6,3,3,1,2,2,3,4,9,2,1
3764,50,12,70.8,7,2,0,1,2,4,3,2,9,2,3
3765,201,9,88.4,5,2,3,0,4,2,2,3,7,1,3
3766,52,9,160.12,3,0,1,1,2,4,2,4,10,2,2
3767,207,9,43.5,6,2,2,0,4,2,2,1,5,0,3
3768,84,16,239.91,6,3,1,3,1,3,4,4,11,3,1
3769,306,11,125.15,5,2,3,1,2,1,3,4,8,2,3
3770,351,3,55.400000000000006,3,1,2,2,3,1,1,2,4,0,0
3771,374,2,7.3,2,1,2,2,3,1,1,1,3,0,0
3772,94,8,58.72,4,0,0,0,4,3,2,2,7,1,2
3773,33,8,87.6,5,2,1,0,4,4,2,3,9,2,3
3774,13,12,144.7,6,2,1,1,2,4,3,4,11,3,3
3775,64,15,86.0,8,2,0,1,2,3,4,3,10,2,3
3776,165,17,214.9,7,3,3,3,1,2,4,4,10,2,1
3777,672,2,7.9,2,1,2,2,3,1,1,1,3,0,0
3778,27,12,89.9,5,2,1,1,2,4,3,3,10,2,3
3779,50,15,161.05,4,2,1,1,2,4,4,4,12,3,3
3780,674,2,3.7,2,1,2,2,3,1,1,1,3,0,0
3781,98,7,55.3,4,0,0,0,4,3,2,2,7,1,2
3782,330,18,135.34,6,3,3,1,2,1,4,4,9,2,1
3783,191,23,148.0,8,3,3,3,1,2,4,4,10,2,1
3784,199,9,63.5,5,2,0,0,4,2,2,2,6,1,3
3785,501,9,115.2,7,2,3,1,2,1,2,3,6,1,3
3786,233,13,119.9,9,3,3,1,2,2,3,4,9,2,3
3787,97,9,53.95,5,2,0,0,4,3,2,2,7,1,2
3788,317,2,25.799999999999997,2,1,2,2,3,1,1,1,3,0,0
3789,79,11,97.92,7,2,0,1,2,3,3,3,9,2,3
3790,63,13,104.1,6,2,0,1,2,3,3,3,9,2,3
3791,280,4,31.2,2,1,2,2,3,2,1,1,4,0,0
3792,518,4,35.1,3,1,2,2,3,1,1,1,3,0,0
3793,145,18,107.42,7,3,3,3,1,2,4,3,9,2,1
3794,34,11,122.39999999999999,3,0,1,1,2,4,3,4,11,3,2
3795,347,8,44.300000000000004,4,1,2,0,4,1,2,2,5,0,0
3796,207,2,9.0,2,0,2,2,3,2,1,1,4,0,2
3797,105,15,94.80000000000001,5,2,3,1,2,3,4,3,10,2,3
3798,117,6,67.36,4,0,0,0,4,3,1,2,6,1,2
3799,415,6,91.80000000000001,3,1,3,2,3,1,1,3,5,0,0
3800,325,6,35.800000000000004,3,1,2,2,3,1,1,1,3,0,0
3801,68,9,45.400000000000006,6,2,0,0,4,3,2,2,7,1,3
3802,76,4,64.4,4,0,0,0,4,3,1,2,6,1,2
3803,7,19,142.05,8,3,1,3,1,4,4,4,12,3,1
3804,192,9,116.32,5,2,3,0,4,2,2,4,8,2,3
3805,468,6,31.099999999999998,5,1,2,0,4,1,1,1,3,0,0
3806,124,7,86.6,3,0,0,0,4,3,2,3,8,2,2
3807,65,6,49.5,4,0,0,0,4,3,1,2,6,1,2
3808,134,10,76.0,4,0,0,0,4,3,3,3,9,2,2
3809,281,9,139.89999999999998,6,2,3,1,2,1,2,4,7,1,3
3810,237,6,53.400000000000006,3,0,2,2,3,2,1,2,5,0,2
3811,189,21,79.60000000000001,4,2,3,1,2,2,4,3,9,2,3
3812,47,20,150.65,7,3,1,3,1,4,4,4,12,3,1
3813,346,5,54.1,4,1,2,0,4,1,1,2,4,0,0
3814,162,13,121.64,4,2,3,1,2,2,3,4,9,2,3
3815,106,9,52.6,5,2,0,0,4,3,2,2,7,1,2
3816,12,9,57.699999999999996,5,2,0,0,4,4,2,2,8,2,2
3817,366,14,112.0,7,2,3,1,2,1,4,3,8,2,3
3818,13,15,120.2,6,2,1,1,2,4,4,4,12,3,3
3819,185,10,138.79999999999998,3,0,3,0,4,2,3,4,9,2,2
3820,522,6,32.5,3,1,2,2,3,1,1,1,3,0,0
3821,361,17,171.1,6,3,3,1,2,1,4,4,9,2,1
3822,96,19,221.47,7,3,1,3,1,3,4,4,11,3,1
3823,385,2,7.9,2,1,2,2,3,1,1,1,3,0,0
3824,321,2,5.4,2,1,2,2,3,1,1,1,3,0,0
3825,702,2,29.14,2,1,2,2,3,1,1,1,3,0,0
3826,612,2,27.240000000000002,2,1,2,2,3,1,1,1,3,0,0
3827,57,17,169.73000000000002,6,3,1,3,1,4,4,4,12,3,1
3828,198,9,49.4,6,2,2,0,4,2,2,2,6,1,3
3829,150,9,140.6,4,2,3,1,2,2,2,4,8,2,3
3830,73,23,214.05,8,3,1,3,1,3,4,4,11,3,1
3831,77,12,75.55000000000001,6,2,0,1,2,3,3,3,9,2,3
3832,166,15,170.96,7,3,3,3,1,2,4,4,10,2,1
3834,591,5,17.76,3,1,2,2,3,1,1,1,3,0,0
3835,105,21,120.05,7,3,3,3,1,3,4,4,11,3,1
3836,24,6,24.700000000000003,4,0,0,0,4,4,1,1,6,1,2
3837,232,5,63.599999999999994,4,0,2,0,4,2,1,2,5,0,2
3838,16,6,59.1,4,0,0,0,4,4,1,2,7,1,2
3839,473,9,75.0,4,1,3,0,4,1,2,3,6,1,0
3840,155,10,57.22,6,2,0,0,4,2,3,2,7,1,3
3841,164,17,136.38000000000002,6,3,3,1,2,2,4,4,10,2,1
3842,77,9,96.6,7,2,1,1,2,3,2,3,8,2,3
3843,74,9,131.8,4,2,1,1,2,3,2,4,9,2,3
3844,104,16,136.6,5,2,3,1,2,3,4,4,11,3,3
3845,102,2,17.4,2,0,0,2,3,3,1,1,5,0,2
3846,336,12,99.97,7,2,3,1,2,1,3,3,7,1,3
3847,27,11,158.1,4,2,1,1,2,4,3,4,11,3,3
3848,42,14,87.12,7,2,0,1,2,4,4,3,11,3,3
3849,380,12,89.01,7,2,3,1,2,1,3,3,7,1,3
3850,118,8,81.5,6,2,0,0,4,3,2,3,8,2,3
3851,234,8,59.900000000000006,4,0,3,0,4,2,2,2,6,1,2
3852,273,7,30.1,4,0,2,2,3,2,2,1,5,0,2
3853,179,6,75.7,3,0,0,0,4,2,1,3,6,1,2
3854,286,8,39.22,6,2,2,0,4,1,2,1,4,0,3
3855,28,18,193.5,5,3,1,1,2,4,4,4,12,3,1
3856,272,13,154.6,7,3,3,1,2,2,3,4,9,2,1
3857,56,14,87.4,5,2,1,1,2,4,4,3,11,3,3
3858,278,2,4.0,2,1,2,2,3,2,1,1,4,0,0
3859,91,4,58.300000000000004,4,0,0,0,4,3,1,2,6,1,2
3860,239,7,51.27,6,2,2,0,4,2,2,2,6,1,3
3861,176,9,57.85,5,2,0,0,4,2,2,2,6,1,3
3862,42,21,168.55,11,3,1,3,1,4,4,4,12,3,1
3863,200,14,122.92,7,2,3,1,2,2,4,4,10,2,3
3864,18,15,110.5,5,2,1,1,2,4,4,3,11,3,3
3866,176,10,75.7,6,2,0,1,2,2,3,3,8,2,3
3867,114,8,78.88,5,2,0,0,4,3,2,3,8,2,3
3868,133,5,82.35,2,0,0,0,4,3,1,3,7,1,2
3869,151,8,62.4,6,2,2,0,4,2,2,2,6,1,3
3870,284,6,28.2,3,1,2,2,3,1,1,1,3,0,0
3871,152,7,34.1,6,2,2,0,4,2,2,1,5,0,3
3872,37,30,301.33,8,3,1,3,1,4,4,4,12,3,1
3874,529,2,7.800000000000001,1,1,2,2,3,1,1,1,3,0,0
3876,88,6,33.5,2,0,0,2,3,3,1,1,5,0,2
3877,104,16,187.4,8,3,1,3,1,3,4,4,11,3,1
3878,155,16,133.0,6,3,3,1,2,2,4,4,10,2,1
3879,27,18,220.45000000000002,6,3,1,3,1,4,4,4,12,3,1
3881,267,14,139.55,6,2,3,1,2,2,4,4,10,2,3
3882,72,12,94.85,5,2,0,1,2,3,3,3,9,2,3
3883,86,4,19.5,3,0,0,0,4,3,1,1,5,0,2
3884,267,5,69.8,3,0,3,2,3,2,1,2,5,0,2
3885,76,5,32.400000000000006,3,0,0,2,3,3,1,1,5,0,2
3886,42,10,50.0,4,0,0,0,4,4,3,2,9,2,2
3887,462,3,18.439999999999998,3,1,2,2,3,1,1,1,3,0,0
3888,17,4,38.42,3,0,0,0,4,4,1,1,6,1,2
3889,372,5,13.8,3,1,2,2,3,1,1,1,3,0,0
3890,65,9,31.1,6,2,0,0,4,3,2,1,6,1,3
3891,38,13,119.49000000000001,8,3,1,1,2,4,3,4,11,3,3
3892,163,5,46.0,4,0,2,0,4,2,1,2,5,0,2
3893,259,11,56.34,7,2,2,1,2,2,3,2,7,1,3
3894,17,12,92.89999999999999,5,2,1,1,2,4,3,3,10,2,3
3895,564,10,63.45,7,1,2,0,4,1,3,2,6,1,0
3896,111,11,55.6,6,2,0,0,4,3,3,2,8,2,3
3897,129,13,52.5,7,2,0,1,2,3,3,2,8,2,3
3898,131,9,156.0,4,2,3,1,2,3,2,4,9,2,3
3899,6,16,80.2,5,2,1,1,2,4,4,3,11,3,3
3900,10,14,122.64,7,2,1,1,2,4,4,4,12,3,3
3901,395,4,34.7,3,1,2,2,3,1,1,1,3,0,0
3902,31,7,80.39999999999999,5,2,1,0,4,4,2,3,9,2,2
3903,85,19,125.4,8,3,1,3,1,3,4,4,11,3,1
3904,233,8,137.0,3,0,3,0,4,2,2,4,8,2,2
3905,194,16,74.59,6,2,3,1,2,2,4,2,8,2,3
3906,197,4,21.6,2,0,2,2,3,2,1,1,4,0,2
3907,66,9,90.1,3,0,0,0,4,3,2,3,8,2,2
3908,173,4,32.3,4,0,2,2,3,2,1,1,4,0,2
3909,324,16,180.85999999999999,7,3,3,1,2,1,4,4,9,2,1
3910,12,14,125.14,7,3,1,1,2,4,4,4,12,3,3
3911,129,16,122.03999999999999,7,3,3,1,2,3,4,4,11,3,1
3912,358,7,60.6,4,1,2,0,4,1,2,2,5,0,0
3913,284,12,90.42,6,2,3,1,2,1,3,3,7,1,3
3914,356,6,33.82,3,1,2,2,3,1,1,1,3,0,0
3915,91,31,192.63,6,3,1,3,1,3,4,4,11,3,1
3916,87,6,49.5,4,0,0,0,4,3,1,2,6,1,2
3917,108,13,102.14,4,2,3,1,2,3,3,3,9,2,3
3918,191,13,232.92000000000002,7,3,3,3,1,2,3,4,9,2,1
3919,84,10,99.2,5,2,0,1,2,3,3,3,9,2,3
3920,234,11,170.9,5,2,3,1,2,2,3,4,9,2,3
3921,419,8,60.4,4,1,2,0,4,1,2,2,5,0,0
3922,124,18,201.75,6,3,3,3,1,3,4,4,11,3,1
3923,337,8,48.74,5,1,2,0,4,1,2,2,5,0,0
3924,62,14,85.4,7,2,0,1,2,3,4,3,10,2,3
3925,280,8,63.72,5,2,2,0,4,2,2,2,6,1,3
3926,132,18,159.42000000000002,8,3,3,3,1,3,4,4,11,3,1
3927,21,9,61.5,5,2,0,0,4,4,2,2,8,2,3
3928,95,10,72.11999999999999,4,0,0,0,4,3,3,2,8,2,2
3929,54,9,37.74,4,0,0,0,4,4,2,1,7,1,2
3930,171,8,76.0,3,0,0,0,4,2,2,3,7,1,2
3931,297,13,118.1,5,2,3,1,2,1,3,4,8,2,3
3932,602,2,12.1,1,1,2,2,3,1,1,1,3,0,0
3933,393,4,19.62,4,1,2,2,3,1,1,1,3,0,0
3934,243,11,63.36,6,2,3,1,2,2,3,2,7,1,3
3935,181,8,86.2,3,0,3,0,4,2,2,3,7,1,2
3936,511,4,57.14999999999999,1,1,2,2,3,1,1,2,4,0,0
3937,41,10,101.1,5,2,1,1,2,4,3,3,10,2,3
3938,152,16,189.62,7,3,3,3,1,2,4,4,10,2,1
3939,323,5,48.89,5,1,2,0,4,1,1,2,4,0,0
3940,296,4,48.2,3,1,2,2,3,1,1,2,4,0,0
3941,415,3,52.34,2,1,2,2,3,1,1,2,4,0,0
3942,50,23,134.61,7,3,1,3,1,4,4,4,12,3,1
3943,636,2,12.3,2,1,2,2,3,1,1,1,3,0,0
3944,361,3,9.4,3,1,2,2,3,1,1,1,3,0,0
3945,87,6,31.400000000000002,5,0,0,0,4,3,1,1,5,0,2
3946,41,13,201.70000000000002,6,3,1,3,1,4,3,4,11,3,1
3947,200,10,119.0,5,2,3,0,4,2,3,4,9,2,3
3948,198,15,147.02,5,2,3,1,2,2,4,4,10,2,3
3949,273,2,2.1,2,1,2,2,3,2,1,1,4,0,0
3950,25,15,200.0,7,3,1,3,1,4,4,4,12,3,1
3952,61,9,62.16,5,2,0,0,4,3,2,2,7,1,3
3953,231,9,66.3,3,0,3,0,4,2,2,2,6,1,2
3954,323,7,126.5,5,2,3,0,4,1,2,4,7,1,3
